"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
8,8,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032146568359,739032146572039
8,8,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,739032146568359,739032146572039
8,8,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032146568359,739032146572039
8,8,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,739032146568359,739032146572039
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032147198279,739032147203079
9,9,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,739032147198279,739032147203079
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",16.000000,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032192570976,739032192575776
10,10,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",45.000000,739032192570976,739032192575776
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032192646656,739032192650496
11,11,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",43.000000,739032192646656,739032192650496
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032232621131,739032232626091
12,12,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",19.000000,739032232621131,739032232626091
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032232697291,739032232700971
13,13,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,739032232697291,739032232700971
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,739032233334731,739032233339371
14,14,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,739032233334731,739032233339371
15,15,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,739032276879266,739032276884226
15,15,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,739032276879266,739032276884226
15,15,"Agent 1",1,716980,716980,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,739032276879266,739032276884226
