"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,280080,86,7,"__amd_rocclr_copyBuffer",86,613540562158107,613540562162267,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,87,7,"__amd_rocclr_copyBuffer",87,613540600694601,613540600698761,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,88,7,"__amd_rocclr_copyBuffer",88,613540600714601,613540600717961,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,89,7,"__amd_rocclr_copyBuffer",89,613540633893681,613540633897841,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,90,7,"__amd_rocclr_copyBuffer",90,613540633912401,613540633915761,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,91,7,"__amd_rocclr_copyBuffer",91,613540634766321,613540634770481,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,92,7,"__amd_rocclr_copyBuffer",92,613540672520735,613540672525055,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,93,7,"__amd_rocclr_copyBuffer",93,613540672540255,613540672543615,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,94,7,"__amd_rocclr_copyBuffer",94,613540673114815,613540673118815,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,95,7,"__amd_rocclr_copyBuffer",95,613540709586873,613540709591033,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,96,7,"__amd_rocclr_copyBuffer",96,613540709606233,613540709609433,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,97,7,"__amd_rocclr_copyBuffer",97,613540710194713,613540710198873,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,98,7,"__amd_rocclr_copyBuffer",98,613540748761286,613540748765606,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,99,7,"__amd_rocclr_copyBuffer",99,613540748780646,613540748784006,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,100,7,"__amd_rocclr_copyBuffer",100,613540783544460,613540783548780,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,101,7,"__amd_rocclr_copyBuffer",101,613540783564300,613540783567500,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,102,7,"__amd_rocclr_copyBuffer",102,613540784151020,613540784155180,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,103,7,"__amd_rocclr_copyBuffer",103,613540821761754,613540821765914,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,104,7,"__amd_rocclr_copyBuffer",104,613540821781594,613540821784954,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,105,7,"__amd_rocclr_copyBuffer",105,613540822360794,613540822365114,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,106,7,"__amd_rocclr_copyBuffer",106,613540861849434,613540861853594,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,107,7,"__amd_rocclr_copyBuffer",107,613540861869274,613540861872634,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,108,7,"__amd_rocclr_copyBuffer",108,613540862448154,613540862452314,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,109,7,"__amd_rocclr_copyBuffer",109,613540902116329,613540902120649,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,110,7,"__amd_rocclr_copyBuffer",110,613540902136009,613540902139369,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,111,7,"__amd_rocclr_copyBuffer",111,613540936568656,613540936572816,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,112,7,"__amd_rocclr_copyBuffer",112,613540936587856,613540936591216,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,113,7,"__amd_rocclr_copyBuffer",113,613540937171856,613540937176016,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,114,7,"__amd_rocclr_copyBuffer",114,613540976535870,613540976540030,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,115,7,"__amd_rocclr_copyBuffer",115,613540976555710,613540976559230,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,116,7,"__amd_rocclr_copyBuffer",116,613540977136350,613540977140510,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,117,7,"__amd_rocclr_copyBuffer",117,613541015208201,613541015212361,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,118,7,"__amd_rocclr_copyBuffer",118,613541015230121,613541015233481,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,119,7,"__amd_rocclr_copyBuffer",119,613541015817161,613541015821321,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,120,7,"__amd_rocclr_copyBuffer",120,613541057015576,613541057019896,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,121,7,"__amd_rocclr_copyBuffer",121,613541057034936,613541057038136,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,122,7,"__amd_rocclr_copyBuffer",122,613541093631678,613541093635838,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,123,7,"__amd_rocclr_copyBuffer",123,613541093651838,613541093655198,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,124,7,"__amd_rocclr_copyBuffer",124,613541094224478,613541094228638,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,125,7,"__amd_rocclr_copyBuffer",125,613541134061932,613541134066092,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,126,7,"__amd_rocclr_copyBuffer",126,613541134081932,613541134085292,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,127,7,"__amd_rocclr_copyBuffer",127,613541134663212,613541134667532,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,128,7,"__amd_rocclr_copyBuffer",128,613541173713283,613541173717603,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,129,7,"__amd_rocclr_copyBuffer",129,613541173734243,613541173737443,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,130,7,"__amd_rocclr_copyBuffer",130,613541174305443,613541174309443,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,131,7,"__amd_rocclr_copyBuffer",131,613541212717297,613541212721617,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,132,7,"__amd_rocclr_copyBuffer",132,613541212737137,613541212740497,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,133,7,"__amd_rocclr_copyBuffer",133,613541245829376,613541245833376,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,134,7,"__amd_rocclr_copyBuffer",134,613541245850496,613541245853696,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,135,7,"__amd_rocclr_copyBuffer",135,613541246426336,613541246430496,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,136,7,"__amd_rocclr_copyBuffer",136,613541282213389,613541282217709,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,137,7,"__amd_rocclr_copyBuffer",137,613541282234349,613541282237549,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,138,7,"__amd_rocclr_copyBuffer",138,613541282803309,613541282807309,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,139,7,"__amd_rocclr_copyBuffer",139,613541319783179,613541319787499,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,140,7,"__amd_rocclr_copyBuffer",140,613541319802699,613541319805899,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,141,7,"__amd_rocclr_copyBuffer",141,613541320387659,613541320391659,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,142,7,"__amd_rocclr_copyBuffer",142,613541359055993,613541359060153,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,143,7,"__amd_rocclr_copyBuffer",143,613541359075673,613541359079033,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,144,7,"__amd_rocclr_copyBuffer",144,613541393043924,613541393048404,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,145,7,"__amd_rocclr_copyBuffer",145,613541393063924,613541393067284,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,146,7,"__amd_rocclr_copyBuffer",146,613541393638164,613541393642324,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,147,7,"__amd_rocclr_copyBuffer",147,613541433687298,613541433691778,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,148,7,"__amd_rocclr_copyBuffer",148,613541433708098,613541433711138,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,149,7,"__amd_rocclr_copyBuffer",149,613541434298658,613541434302818,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,150,7,"__amd_rocclr_copyBuffer",150,613541472359120,613541472363280,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,151,7,"__amd_rocclr_copyBuffer",151,613541472378800,613541472382160,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,152,7,"__amd_rocclr_copyBuffer",152,613541472964400,613541472968560,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,153,7,"__amd_rocclr_copyBuffer",153,613541513636895,613541513641215,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,154,7,"__amd_rocclr_copyBuffer",154,613541513656415,613541513659775,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,155,7,"__amd_rocclr_copyBuffer",155,613541547424605,613541547428925,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,156,7,"__amd_rocclr_copyBuffer",156,613541547443965,613541547447325,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,157,7,"__amd_rocclr_copyBuffer",157,613541548025725,613541548029885,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,158,7,"__amd_rocclr_copyBuffer",158,613541584448938,613541584453098,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,159,7,"__amd_rocclr_copyBuffer",159,613541584468618,613541584471818,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,160,7,"__amd_rocclr_copyBuffer",160,613541585058219,613541585062379,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,161,7,"__amd_rocclr_copyBuffer",161,613541620835540,613541620839700,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280080,162,7,"__amd_rocclr_copyBuffer",162,613541620856020,613541620859220,0,0,16,0,32,512,1,1,512,1,1
